VendorID,PULocationID,DOLocationID,fareamount,total_amount
2,41,239,null,22.35
2,244,90,null,57.9
2,166,138,null,66.78
2,43,151,null,19.32
2,260,160,null,29.5
1,97,33,null,19.3
1,75,116,null,29.4
2,75,151,null,11.9
2,75,41,null,12.6
2,75,163,null,32.31
2,75,168,null,35.6
2,43,41,null,19.32
1,83,83,null,13
2,97,190,null,32.76
2,74,119,null,37.1
2,95,95,null,14.28
2,75,42,null,18.9
2,74,41,null,10.5
2,41,166,null,14.28
1,75,151,null,16.51
1,75,236,null,16.7
1,75,74,null,17
1,75,237,null,19.25
1,75,142,null,21.75
2,75,141,null,24.9
2,41,42,null,10.5
1,74,238,null,30.68
2,75,151,null,14
1,74,263,null,22.48
1,244,132,null,83.05
2,41,42,null,9.1
2,74,238,null,18.9
2,173,82,null,11.2
2,97,189,null,25.2
2,260,157,null,18.1
2,42,42,null,14
2,42,41,null,12.6
2,74,24,null,19.32
2,83,82,null,9.1
2,82,138,null,28.7
2,52,66,null,23.8
2,129,56,null,16.8
2,83,129,null,16.1
2,75,238,null,27.06
2,41,116,null,17.5
2,75,262,null,21.65
2,75,74,null,16.7
2,75,238,null,13.25
1,75,74,null,15.1
1,263,200,null,49.2
2,74,239,null,35.05
2,82,82,null,15.4
1,74,166,null,11
1,75,236,null,22.65
2,260,157,null,18.9
2,166,238,null,20.06
2,166,116,null,21
2,95,95,null,14.7
2,74,166,null,22.75
2,75,74,null,12.9
2,166,166,null,11.38
2,116,244,null,11.2
2,244,244,null,11.2
2,75,186,null,34.95
2,75,41,null,21
2,74,50,null,39.85
1,129,196,null,18.2
1,173,56,null,14.4
2,223,233,null,45.3
2,260,157,null,13.3
2,82,129,null,14.71
2,74,239,null,34.06
2,236,141,null,21.35
2,74,43,null,39.31
2,82,226,null,20.3
1,41,74,null,30.35
2,7,193,null,15.4
2,146,193,null,12.6
2,75,166,null,17.5
2,166,143,null,30.18
2,75,151,null,12.88
2,41,41,null,7.7
2,42,74,null,16.1
2,75,24,null,24.36
2,24,43,null,10.5
2,41,132,null,99.66
2,41,75,null,11.2
2,236,143,null,25.98
2,75,42,null,21
2,43,74,null,20.12
2,152,152,null,16
2,116,243,null,21
2,260,83,null,14.7
2,260,7,null,18.2
2,42,41,null,13.3
2,41,116,null,14.7
2,166,42,null,15.12
2,74,75,null,22.68
2,74,151,null,21
2,75,116,null,33.25
2,75,244,null,32
2,244,41,null,21.7
2,95,193,null,36.7
2,7,100,null,37.75
2,193,145,null,16.1
2,92,252,null,18.9
1,97,188,null,26.35
2,75,13,null,57.06
2,74,166,null,25.38
2,43,144,null,50.34
2,25,49,null,16.1
2,65,33,null,17.5
2,97,66,null,18.48
1,75,142,null,30.18
2,82,138,null,27
2,80,17,null,14
2,129,157,null,21.7
2,7,70,null,16.1
2,129,70,null,21
2,82,170,null,37.75
2,75,236,null,17.58
2,43,237,null,23.29
2,264,264,null,22
2,97,33,null,17.5
2,74,151,null,25.2
2,227,181,null,47.7
2,95,28,null,18.2
2,260,82,null,11.9
2,82,138,null,32.88
2,130,130,null,7
2,41,42,null,14.7
2,166,43,null,26.82
2,236,263,null,11.2
2,75,74,null,17.6
2,75,74,null,17.64
1,17,61,null,10.5
2,82,95,null,16.8
2,82,138,null,29.9
2,83,197,null,40.6
2,74,263,null,27.06
2,74,166,null,21
2,95,196,null,16.4
2,74,75,null,20.02
2,43,238,null,16.05
2,74,41,null,12.6
2,74,75,null,15.96
2,74,74,null,11.2
2,41,41,null,11.2
2,74,152,null,16.8
2,74,151,null,29.4
2,82,95,null,14
2,82,36,null,36
2,236,75,null,16.65
2,236,43,null,12.6
2,43,43,null,11.83
2,47,220,null,27.72
2,75,262,null,20.07
2,75,74,null,14.63
2,75,75,null,8.4
2,75,74,null,16.4
2,65,65,null,12.6
2,25,65,null,12.74
1,129,95,null,30.8
1,74,166,null,21.8
2,75,65,null,67.98
2,7,146,null,14.6
2,74,42,null,13.3
2,75,75,null,12.2
2,75,75,null,13.12
2,75,162,null,38.55
2,41,42,null,16.1
2,42,75,null,20.9
2,75,166,null,21.84
2,65,97,null,17.64
2,74,244,null,30.8
2,42,238,null,28.65
2,260,260,null,10.5
2,260,138,null,36.24
2,42,236,null,32.7
2,75,74,null,17.64
2,7,7,null,-7
2,7,7,null,7
2,116,143,null,36.06
2,42,42,null,10.5
2,41,236,null,28.5
2,43,231,null,57.06
2,82,82,null,11.9
2,92,192,null,14
2,130,28,null,21.84
2,42,42,null,12.6
2,41,75,null,17.5
2,7,226,null,16
2,134,134,null,11.2
2,196,95,null,16.3
2,166,138,null,65.94
1,14,124,null,44.7
2,75,236,null,33.95
2,95,135,null,19
2,134,258,null,25.2
2,43,263,null,37.05
2,95,160,null,22.4
2,75,263,null,20.1
2,43,262,null,22.87
2,95,95,null,14
2,43,68,null,42.05
2,7,226,null,19.6
2,74,75,null,17.5
2,43,238,null,19.19
2,75,74,null,15.81
2,74,41,null,11.9
2,43,236,null,18.15
2,193,193,null,-7
2,193,193,null,7
2,92,171,null,19.6
2,24,239,null,21.78
2,179,226,null,23.1
2,83,173,null,25.2
1,75,75,null,9.1
1,75,140,null,26.82
2,74,262,null,28.5
2,223,223,null,56
2,260,112,null,38.64
2,75,163,null,25.35
2,75,239,null,21.78
1,52,40,null,11.9
2,75,141,null,28.5
2,223,179,null,14.28
2,75,224,null,41.94
2,75,161,null,36.97
2,97,49,null,16.88
2,75,74,null,16
2,95,95,null,14
1,74,116,null,23.8
1,75,74,null,14.25
1,74,41,null,17.6
2,263,75,null,9.8
2,97,61,null,25.2
2,7,193,null,11.2
1,74,239,null,36.9
2,152,166,null,11.5
2,174,20,null,11.2
2,97,61,null,28
2,41,75,null,19.6
2,159,69,null,14.7
1,254,78,null,24
1,241,213,null,23.7
2,196,173,null,19.6
2,243,243,null,23.52
2,116,41,null,24.5
1,97,97,null,15
1,65,61,null,37.8
2,41,60,null,35
2,82,82,null,21
2,74,42,null,19.32
2,25,66,null,17.5
2,74,236,null,14.7
2,75,236,null,20.1
2,166,116,null,13.44
2,75,236,null,18.8
2,43,141,null,28
2,65,66,null,14
2,97,85,null,38.64
2,74,239,null,29.35
2,82,56,null,11.9
2,82,145,null,29.7
2,145,137,null,26.8
2,260,129,null,11.2
2,75,243,null,52.08
1,244,239,null,31.95
2,112,142,null,42.05
2,260,157,null,13.3
2,130,197,null,23.8
2,244,238,null,35.22
2,166,229,null,35.85
2,95,95,null,16.8
2,244,238,null,36.06
2,95,121,null,18.2
2,244,226,null,56.22
2,83,260,null,15.4
2,75,75,null,10.92
2,74,259,null,53.9
2,260,82,null,26.6
1,41,74,null,16.1
1,75,116,null,21.7
2,7,7,null,14
2,166,24,null,10.6
2,130,122,null,23.1
2,75,238,null,11.62
2,75,166,null,20.12
2,166,161,null,42.78
2,75,151,null,14
2,166,43,null,31.86
2,33,138,null,79.2
2,244,243,null,18.48
2,7,129,null,32.76
1,74,116,null,22.65
2,41,74,null,18.2
2,41,42,null,11.9
2,42,247,null,16.8
2,95,258,null,31.92
2,74,168,null,28.7
2,41,74,null,12.6
2,129,138,null,29.9
2,129,226,null,19.32
2,75,74,null,12.39
2,74,75,null,18.48
1,95,121,null,18.9
2,7,7,null,8.4
2,65,36,null,25.3
2,65,49,null,24.96
2,193,179,null,17.64
2,193,7,null,14.7
2,75,162,null,32.7
1,65,33,null,18.45
1,97,49,null,16.8
2,97,195,null,23.1
2,65,97,null,10.92
2,83,226,null,19.6
2,25,40,null,15.47
1,82,198,null,40.6
2,82,82,null,17.51
2,82,95,null,26.04
2,82,173,null,21.7
2,7,260,null,18.9
2,226,260,null,14
2,43,163,null,29.34
2,65,14,null,40.32
2,74,151,null,26.04
2,97,231,null,23.75
2,33,40,null,11.9
2,157,226,null,16.1
1,97,25,null,14.7
1,65,189,null,23.6
2,166,41,null,20.16
2,41,42,null,11.2
2,95,95,null,11.2
2,75,263,null,13.38
2,196,68,null,54.8
2,75,41,null,14.28
2,166,142,null,29.69
2,74,141,null,32.31
2,74,239,null,36.06
2,74,243,null,36.12
1,196,56,null,11.2
1,82,173,null,14.7
2,74,236,null,24.3
2,74,74,null,12.6
2,95,28,null,16.1
2,75,41,null,11.2
2,75,236,null,14
2,75,166,null,16.1
2,74,24,null,21.88
2,74,263,null,24.72
2,74,263,null,27.74
2,82,160,null,21.7
2,43,151,null,11.38
2,41,74,null,17.64
2,74,236,null,20.95
1,188,188,null,7
2,95,28,null,18.48
2,75,43,null,26.82
2,75,75,null,12.6
2,75,75,null,-7
2,75,75,null,7
1,74,236,null,23.45
1,75,74,null,11.8
1,74,239,null,30.65
2,41,244,null,20.3
2,75,74,null,13.2
2,74,42,null,19.32
2,75,74,null,15.96
2,74,141,null,25.15
2,83,198,null,19.3
2,43,236,null,18.45
2,75,263,null,22.62
2,75,75,null,9.9
2,260,173,null,21.7
2,74,42,null,18.2
2,75,75,null,12.6
2,41,41,null,9.1
2,41,75,null,19.6
2,82,138,null,33.99
2,75,74,null,15.12
2,97,225,null,30.1
2,244,243,null,16.8
2,243,244,null,11.76
2,244,13,null,56.65
2,75,263,null,20.1
2,75,75,null,15.96
2,75,41,null,14
2,260,129,null,24.5
2,82,173,null,17.5
2,42,147,null,31.5
2,196,196,null,9.8
2,95,197,null,30.24
2,95,95,null,21
2,95,132,null,38.5
2,134,28,null,14.88
1,65,61,null,30.2
2,166,166,null,8.4
2,166,75,null,18.48
2,75,74,null,15.96
2,42,41,null,11.9
2,41,42,null,17.8
2,95,135,null,18.9
2,74,75,null,13.39
2,43,142,null,26.51
2,264,264,null,12.25
2,75,229,null,31.02
2,95,101,null,41.3
2,74,234,null,42.05
2,75,74,null,15.96
2,74,128,null,43.75
2,134,135,null,12.6
1,75,42,null,15.1
1,41,41,null,11.75
1,41,42,null,14
1,42,238,null,27.25
2,52,195,null,16.8
2,74,142,null,34.94
2,166,75,null,21.72
2,75,239,null,27.66
2,130,76,null,32.2
2,166,166,null,12.6
2,166,238,null,16.75
2,166,142,null,24.3
2,260,260,null,-8.4
2,260,260,null,8.4
2,75,42,null,21
2,75,166,null,16.4
1,65,186,null,43.65
2,75,151,null,12.6
2,75,75,null,8.4
1,75,265,null,106.6
2,43,137,null,35.22
2,75,263,null,24.3
2,65,49,null,17.4
2,97,225,null,29.4
2,167,159,null,14.7
2,41,166,null,13.3
2,179,7,null,12.5
1,43,48,null,28.92
1,75,223,null,33.85
2,166,152,null,14.28
2,166,238,null,12.88
2,166,166,null,11.83
2,97,97,null,13.12
2,65,62,null,26.88
1,74,141,null,27.65
2,130,132,null,34.5
1,244,166,null,21
2,43,74,null,9.1
2,75,74,null,15.96
2,75,238,null,17.65
2,65,61,null,25.4
2,129,95,null,23.1
2,25,107,null,32.85
2,69,75,null,30
2,74,152,null,13
1,213,32,null,23.7
2,43,137,null,46.25
1,65,21,null,34.7
2,60,126,null,12.6
2,97,61,null,18.9
2,75,24,null,15.8
2,74,263,null,22.35
2,236,239,null,21.9
2,75,236,null,16.74
1,166,246,null,37.95
2,75,42,null,21.84
2,166,166,null,8.4
2,166,24,null,11.9
2,166,42,null,16
1,43,74,null,11.4
1,42,225,null,65.55
2,260,83,null,14
2,75,238,null,15.36
2,260,157,null,14
2,41,239,null,19.55
2,95,95,null,14
2,244,148,null,74.7
2,95,95,null,11.2
2,95,95,null,12.6
2,74,138,null,46.45
2,247,235,null,16.1
2,244,42,null,14.7
2,42,244,null,14.7
2,95,121,null,21.84
2,223,82,null,31.08
2,82,138,null,31.2
2,74,143,null,40.26
1,42,74,null,18.9
1,41,74,null,9.8
2,82,196,null,20.93
2,82,73,null,31.5
2,130,134,null,18.48
2,75,74,null,9.8
2,74,238,null,16.55
2,75,75,null,9.8
2,75,236,null,14.22
2,75,74,null,13.3
2,75,151,null,11.9
2,166,166,null,10.08
2,166,158,null,38.45
2,74,42,null,25.1
2,66,224,null,25.15
2,134,132,null,36.72
1,22,14,null,23
2,75,236,null,20.94
2,75,151,null,18.38
2,260,138,null,30.9
2,129,173,null,14.7
1,152,238,null,23.46
1,75,151,null,20
2,95,135,null,19.32
2,41,41,null,16
2,74,239,null,34.38
2,75,258,null,72.35
2,130,131,null,33.6
2,43,163,null,20.95
2,95,196,null,16.8
2,193,179,null,14
2,43,141,null,21.68
2,65,33,null,16.8
2,33,40,null,14
2,210,210,null,18.2
1,65,181,null,19.3
1,92,192,null,15
2,83,260,null,9.1
2,260,82,null,18.2
2,74,263,null,29.34
2,65,89,null,31.08
2,260,82,null,20.3
2,65,61,null,30.24
1,42,41,null,13.3
2,7,223,null,17.5
2,7,193,null,16.4
2,95,197,null,22.4
2,95,95,null,20.3
2,83,82,null,10.5
2,75,239,null,21.65
2,43,237,null,19.26
2,97,61,null,23.34
2,66,230,null,42
2,74,238,null,27.66
2,74,41,null,16.62
2,65,52,null,22.75
2,65,61,null,26.8
2,95,134,null,16.1
2,159,167,null,12.6
2,75,74,null,16.1
2,41,41,null,12.6
2,74,41,null,14.28
2,7,7,null,13.44
2,75,74,null,14.7
2,74,238,null,21.7
2,24,140,null,36.69
2,133,89,null,70.2
2,74,42,null,15.4
1,82,129,null,27.3
2,74,75,null,15.4
2,74,263,null,17.71
2,74,138,null,43.05
2,74,262,null,25.98
2,75,166,null,20.16
2,166,236,null,29.34
2,74,143,null,34.38
2,74,237,null,31.02
2,74,236,null,21.81
2,74,42,null,16.8
2,166,143,null,27.23
2,95,95,null,16.1
2,82,179,null,23.8
2,75,113,null,44.46
2,82,82,null,10.5
1,82,129,null,28
2,43,239,null,25.31
2,43,238,null,18.42
2,75,50,null,36.9
2,74,50,null,40.95
2,260,7,null,15.75
2,74,74,null,10.92
2,75,74,null,14.28
2,75,74,null,15.12
2,74,41,null,14.7
2,43,236,null,14.81
2,74,41,null,9.1
2,92,192,null,12.6
2,41,213,null,26.6
2,255,256,null,16.8
2,166,236,null,20.2
2,43,142,null,22.62
2,244,230,null,46.14
2,129,129,null,12.6
2,129,129,null,16.1
2,42,168,null,13.3
2,134,101,null,37.1
2,134,28,null,12.6
2,41,151,null,21.84
1,124,265,null,23.7
2,42,74,null,12.6
2,74,75,null,12.9
2,33,195,null,15.4
2,74,74,null,21.7
1,65,49,null,16.8
1,65,97,null,15.95
2,41,237,null,25.59
2,260,260,null,7.7
2,43,239,null,21.78
2,43,43,null,27.06
2,95,258,null,20.3
2,69,74,null,29.12
2,74,151,null,25.2
2,145,179,null,21
2,92,16,null,44.1
2,134,134,null,11.5
2,83,129,null,16.1
2,195,40,null,14.28
2,75,237,null,21.68
2,75,237,null,28.15
2,43,75,null,11.2
2,166,116,null,13.44
2,41,239,null,25.15
1,97,79,null,36.95
2,43,90,null,37.15
2,235,41,null,44.52
2,66,95,null,52.92
2,134,10,null,21
2,66,164,null,46.15
2,43,142,null,26.55
2,75,75,null,13
1,75,263,null,14.65
2,41,42,null,14
2,75,162,null,29.34
2,244,247,null,17.5
2,166,74,null,16.8
2,65,148,null,25.05
1,74,74,null,10.5
1,74,236,null,23.15
1,244,48,null,41.9
2,75,236,null,15.95
2,75,75,null,11.76
2,75,152,null,21.84
2,24,151,null,9.8
2,97,89,null,34.44
2,74,166,null,16.8
2,166,151,null,10.5
2,166,142,null,26.05
2,65,54,null,18.1
2,54,195,null,12.25
1,32,51,null,18.7
2,75,238,null,14.28
2,97,76,null,32.2
2,74,238,null,27.85
2,166,116,null,15.4
2,75,74,null,17.64
2,74,238,null,23.52
2,75,151,null,15.3
1,75,24,null,14.85
2,41,41,null,11
2,41,41,null,11
2,92,92,null,14
2,92,82,null,18.9
2,260,138,null,30.9
2,43,141,null,25.05
1,188,137,null,37
2,95,196,null,13.3
2,166,238,null,14.28
2,41,239,null,22.62
1,129,129,null,7.4
2,95,28,null,19.25
1,210,29,null,57.4
2,74,263,null,21.85
2,74,151,null,18.48
2,166,263,null,23.52
2,74,42,null,12.6
2,130,10,null,19.25
2,74,263,null,12.36
2,193,264,null,7
2,223,146,null,19.6
2,66,61,null,28
2,43,263,null,20.1
1,24,143,null,22.6
1,166,166,null,14
2,7,179,null,15.75
2,41,41,null,10.5
2,74,75,null,17.29
2,146,7,null,10.5
2,166,41,null,15.3
2,95,95,null,16.8
2,166,24,null,9.9
2,166,42,null,16.1
2,41,42,null,38.22
2,75,236,null,18.42
2,95,28,null,19.6
2,193,145,null,18.38
2,75,141,null,18.75
2,75,263,null,20.94
2,75,229,null,31.44
2,134,134,null,15.12
2,196,130,null,29.4
1,14,263,null,51.55
2,97,49,null,17.64
2,95,216,null,35.49
2,74,263,null,24.3
2,97,181,null,21.84
2,260,223,null,23.7
2,49,89,null,26.25
1,82,56,null,13.3
1,56,82,null,11.2
2,75,143,null,37.25
2,130,130,null,27.12
2,65,97,null,12.6
2,52,25,null,9.1
2,7,179,null,18.48
2,95,134,null,11.9
2,41,42,null,9.8
2,41,75,null,11.5
2,43,230,null,38.15
2,196,258,null,21.7
2,7,236,null,30.05
2,166,41,null,14.28
2,168,213,null,23.1
2,74,48,null,38.58
2,74,42,null,15.4
2,42,166,null,15.4
2,41,74,null,9.8
2,24,43,null,9.8
2,74,236,null,16
2,152,42,null,14.7
2,42,167,null,20.3
2,95,95,null,20.16
2,95,28,null,14.7
2,82,70,null,23.52
1,74,24,null,19.6
2,43,237,null,18.42
2,75,263,null,16.74
2,75,238,null,16.38
2,75,238,null,20.1
2,75,74,null,22.75
2,75,41,null,11.2
2,75,75,null,12
2,74,236,null,22.95
2,166,168,null,23.8
2,43,151,null,12.6
2,43,143,null,24.66
2,75,239,null,19.97
2,260,83,null,13.3
2,75,236,null,12.55
2,129,223,null,23.1
2,75,262,null,16.35
2,75,262,null,22.62
2,244,229,null,47.44
2,244,79,null,57.45
1,74,243,null,28.4
2,159,159,null,9.3
2,97,25,null,13.3
2,7,207,null,16
2,166,48,null,41.06
2,166,43,null,11.9
2,95,196,null,15.96
2,74,263,null,19.85
2,74,263,null,21.65
2,70,82,null,22.4
1,265,123,null,41.7
1,265,123,null,41.7
2,33,40,null,15.12
2,40,25,null,19.25
2,74,159,null,21.84
1,97,33,null,15.6
2,75,42,null,20.3
2,130,175,null,32.3
2,41,116,null,14.7
2,75,43,null,12.6
2,116,244,null,9
2,116,152,null,8
2,41,244,null,14
2,134,135,null,13.57
2,166,163,null,33.94
2,260,145,null,24.3
2,75,74,null,13.9
2,168,167,null,14.6
2,43,238,null,11
2,97,65,null,12.8
2,97,97,null,12.5
2,74,74,null,13.88
2,74,151,null,21.72
1,75,238,null,10.8
1,75,236,null,15.78
2,244,235,null,14.6
1,247,107,null,51.65
2,97,97,null,15
2,97,17,null,16.5
2,196,82,null,12.5
2,82,38,null,51
1,74,236,null,17.45
2,75,235,null,38.4
2,166,50,null,25.15
2,166,238,null,21.65
2,74,69,null,20
2,75,24,null,15
2,75,161,null,25.02
2,52,33,null,9.7
1,51,51,null,16.7
1,51,51,null,16.7
1,51,241,null,32.7
2,129,129,null,13.2
2,43,68,null,33.94
2,41,41,null,5.5
2,82,56,null,12.5
2,43,236,null,17.46
2,75,42,null,13.9
1,75,74,null,8
1,161,72,null,44
2,95,95,null,12.12
2,95,197,null,20.04
2,244,239,null,34.26
2,95,28,null,13.98
2,95,134,null,12.8
2,97,106,null,13.39
2,166,137,null,43.56
1,210,210,null,38.4
2,7,7,null,9.7
2,260,7,null,14.6
2,152,212,null,32.8
2,74,147,null,20.2
2,82,226,null,26.12
2,130,219,null,26.76
2,74,41,null,9.8
2,74,239,null,22.26
2,75,41,null,9.7
2,166,42,null,16.7
2,82,35,null,39.9
2,7,223,null,12.5
2,43,163,null,19.25
2,75,262,null,15.95
2,75,74,null,12.48
1,75,41,null,9
1,75,239,null,20.35
2,7,142,null,40.75
2,24,41,null,9
2,166,74,null,23.4
2,82,226,null,16.7
2,75,142,null,29.75
2,75,162,null,23.65
2,75,238,null,19.94
2,95,14,null,86.7
2,212,242,null,13.9
2,97,189,null,23.7
2,97,97,null,14.6
2,74,263,null,20.82
2,74,151,null,20.88
2,97,97,null,14.43
2,65,14,null,51.12
1,41,151,null,12.5
1,24,41,null,9.7
1,42,42,null,9
2,82,102,null,24.38
2,95,196,null,15.3
2,216,171,null,50.3
2,97,61,null,31.38
2,97,97,null,11.25
2,25,33,null,43.62
2,95,95,null,-5.5
2,95,95,null,5.5
2,28,28,null,18.2
2,74,48,null,64.95
2,75,229,null,38.46
2,42,42,null,9
2,82,129,null,19.2
2,7,7,null,15.3
2,41,143,null,28.05
2,166,236,null,18.05
2,75,262,null,27.11
2,41,74,null,9.78
2,74,42,null,12.8
2,42,69,null,15.3
2,82,80,null,30
2,74,140,null,20.85
2,74,152,null,16.68
2,152,69,null,17.4
2,41,75,null,19.4
2,74,42,null,17.38
2,74,24,null,15
2,24,41,null,9
2,74,41,null,9.88
2,136,235,null,16
2,134,216,null,18.36
2,82,226,null,16.7
2,130,215,null,15.3
2,74,114,null,44.75
2,75,151,null,13.2
1,7,146,null,14.15
2,41,263,null,24.78
2,179,179,null,12.48
2,75,141,null,19.45
2,74,74,null,11.64
2,75,75,null,11.64
2,75,224,null,36.78
2,75,263,null,18.15
2,75,41,null,17.38
2,95,95,null,9
2,95,95,null,13.9
2,74,263,null,15.84
2,196,260,null,19.1
2,33,195,null,15.9
2,74,43,null,21.65
1,65,65,null,10.4
1,65,181,null,12.45
2,95,82,null,20.04
2,41,152,null,11.64
2,43,151,null,10.8
2,75,263,null,20.35
2,75,237,null,21.65
2,74,235,null,19
2,197,134,null,25
2,166,256,null,61.05
1,74,41,null,12.45
1,74,238,null,27.1
2,75,263,null,13.51
2,243,74,null,20.2
2,41,163,null,20.85
2,75,43,null,14.6
2,66,181,null,25.08
2,66,164,null,34.85
2,166,68,null,38.46
2,7,179,null,13.1
1,75,186,null,25.75
2,244,41,null,20.2
2,97,49,null,15.84
2,95,95,null,11.8
2,95,135,null,20.04
2,82,82,null,9.7
1,244,143,null,35.65
2,75,74,null,12.48
2,74,41,null,11.4
2,41,41,null,5.5
2,82,129,null,11.11
2,129,7,null,14.16
2,74,166,null,15.5
2,75,41,null,11.64
1,241,241,null,16.7
2,82,129,null,9
2,43,61,null,73.65
2,74,244,null,19.2
2,7,16,null,52.4
2,82,226,null,18.36
2,260,129,null,14.75
2,134,121,null,13.2
2,134,134,null,10.4
2,134,197,null,16.68
2,95,95,null,9.3
2,43,75,null,10.4
2,74,41,null,9.7
2,82,198,null,27.9
2,7,179,null,12.48
2,130,218,null,20.5
2,74,116,null,13.8
2,82,63,null,29.3
2,74,147,null,33.8
2,75,161,null,28.38
2,75,236,null,11.05
2,223,7,null,18
1,75,74,null,10.4
2,7,7,null,11.1
2,61,61,null,14.35
2,82,138,null,23.1
2,82,173,null,14.75
2,75,166,null,131.75
2,130,205,null,26.12
2,43,164,null,30.06
2,75,74,null,10.4
2,75,141,null,16.65
2,43,249,null,41
2,75,238,null,16.62
2,75,162,null,29.22
2,210,150,null,13.52
2,97,97,null,14.75
2,75,129,null,48.15
1,42,78,null,25.1
2,82,70,null,19.5
2,130,134,null,16.68
2,95,95,null,10.8
2,95,95,null,12.48
2,97,97,null,13.32
2,65,97,null,11.64
2,97,97,null,16.68
2,74,263,null,16.65
2,74,247,null,25.1
2,75,263,null,16.37
2,74,238,null,29.56
2,7,7,null,12.48
2,82,82,null,27.2
2,82,202,null,40.2
2,74,42,null,16.7
1,33,225,null,19.7
1,17,17,null,8.3
2,41,75,null,15.3
2,263,229,null,19.15
2,130,130,null,15.3
2,25,33,null,13.32
2,260,7,null,13.2
2,82,129,null,14.16
2,74,159,null,17.4
2,260,157,null,11.1
2,97,37,null,24.4
2,25,17,null,19.5
2,75,41,null,9.12
2,75,141,null,19.05
1,95,134,null,11.8
2,97,264,null,35.1
2,75,262,null,17.46
2,75,236,null,14.94
2,75,238,null,9.7
2,244,243,null,12.5
2,166,239,null,22.5
2,166,239,null,19.98
2,95,131,null,19.5
2,95,95,null,9
2,95,258,null,23.53
2,74,236,null,24.18
2,82,129,null,16.81
2,70,95,null,20.2
2,33,195,null,16.7
2,74,41,null,11.64
2,41,42,null,14.6
1,65,255,null,27.6
2,95,95,null,13.45
2,166,166,null,12.12
2,179,179,null,12
2,7,226,null,17.4
2,24,237,null,23.71
2,25,112,null,25.92
2,65,195,null,20.04
2,166,41,null,17.52
1,74,262,null,19.05
1,65,188,null,24.3
2,66,263,null,43.45
2,75,41,null,13.32
2,75,4,null,38.46
2,116,168,null,16.72
2,66,54,null,15.84
2,92,171,null,11.64
2,236,238,null,11.1
2,7,145,null,12.5
2,43,262,null,19.98
2,166,151,null,8.3
2,166,74,null,16.7
2,95,95,null,14.6
1,244,243,null,11.1
2,166,239,null,21.66
2,247,145,null,52.5
2,25,90,null,39.19
2,152,142,null,34.85
2,134,134,null,11.64
2,260,157,null,17.52
2,75,262,null,18.75
2,42,42,null,6.9
2,95,157,null,32.64
2,244,261,null,65.34
2,65,97,null,9.3
1,29,216,null,48.9
2,82,129,null,21.72
2,71,180,null,36.3
2,7,179,null,11.1
2,83,83,null,5.5
2,166,125,null,48.54
2,74,239,null,16.55
2,75,151,null,13
2,74,141,null,25.86
2,154,67,null,52.8
2,129,36,null,36.3
2,74,262,null,23.34
2,82,129,null,14.75
2,116,244,null,18.1
2,95,95,null,13.9
2,97,66,null,12.36
2,193,7,null,11.64
2,43,107,null,37.62
2,95,95,null,8.89
2,97,97,null,8.3
2,97,36,null,34
2,130,215,null,11.4
2,97,65,null,13.88
2,7,223,null,16.7
2,75,41,null,9
2,7,226,null,29.28
2,43,41,null,13.9
2,41,236,null,17.35
2,258,129,null,83.2
2,66,68,null,46.02
1,62,190,null,19
2,74,243,null,30.9
2,56,56,null,454
1,66,66,null,0
2,74,41,null,26.5
2,65,141,null,46.52
2,74,24,null,13.9
2,41,166,null,10.4
2,166,243,null,30.12
2,66,161,null,35.55
2,75,263,null,11.64
1,95,134,null,13.9
1,92,70,null,15
2,129,82,null,17
2,75,243,null,35.6
2,95,95,null,9.7
2,42,41,null,11.8
2,31,254,null,18
2,25,49,null,14.16
2,166,24,null,11.8
2,166,238,null,22.55
1,42,263,null,20.9
1,42,68,null,34.85
2,74,186,null,44.34
1,97,189,null,17.5
1,97,238,null,53.75
2,223,223,null,9
2,66,249,null,32.58
2,43,238,null,19.14
2,41,74,null,10.4
2,134,216,null,17.38
2,75,74,null,7.6
2,66,65,null,14.16
2,66,163,null,46.02
2,166,41,null,10.4
2,179,7,null,12.48
2,179,7,null,12.48
2,75,48,null,33.95
2,92,92,null,16
2,92,92,null,16
2,166,244,null,26.7
2,166,116,null,16.5
2,25,49,null,12.8
2,255,255,null,8.62
2,83,83,null,9.6
2,75,95,null,66.69
2,41,41,null,8.3
1,76,76,null,18
1,17,55,null,46
2,95,134,null,18.36
2,97,133,null,24.75
2,179,179,null,12.5
2,166,239,null,19.45
2,24,41,null,13.52
2,129,70,null,14.6
2,7,7,null,13.7
2,74,69,null,15.84
2,75,75,null,7.6
2,74,166,null,15.9
2,95,134,null,14.6
2,95,196,null,15
2,95,95,null,8.3
2,42,42,null,9.96
2,255,112,null,12.48
2,255,90,null,38.45
1,255,256,null,10.3
1,255,112,null,14.15
2,97,97,null,4.8
2,97,106,null,12.36
2,129,129,null,13.2
2,193,145,null,12.48
2,95,95,null,13.1
2,95,95,null,15
2,75,263,null,15.93
2,95,196,null,18.2
2,75,263,null,18.91
2,129,226,null,16
2,74,193,null,34.26
2,116,238,null,22.25
2,75,68,null,39.3
2,129,260,null,13.2
2,260,141,null,29.22
2,66,61,null,35.16
2,129,173,null,13.9
2,260,7,null,13.32
2,244,244,null,7.6
2,75,90,null,32.25
2,95,258,null,27.17
2,210,149,null,13.9
2,74,243,null,30.69
2,179,179,null,12.61
2,74,41,null,9.96
2,74,116,null,14.6
